transaction_id,transaction_date,transaction_time,transaction_type,item_code,item_name,category,subcategory,supplier_name,po_reference,invoice_reference,lot_number,quantity,unit,unit_cost,total_cost,location,recorded_by,expiration_date,notes
TXN-101521,2026-09-05,16:04,stock_out,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,,,,-9.89,lb,5.7,-56.37,Main Kitchen Cooler,R. Patel,,
TXN-101522,2026-09-05,11:05,stock_out,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,,,,-5.68,lb,21.34,-121.21,Main Kitchen Cooler,C. Romero,,
TXN-101523,2026-09-05,14:28,stock_in,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,PO-40728,INV-58165,LOT-260905-90,12.45,gal,4.39,54.66,Main Kitchen Cooler,T. Fischer,2026-09-15,
TXN-101524,2026-09-05,10:32,stock_out,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,,,,-7.71,lb,6.23,-48.03,Main Kitchen Cooler,L. Kim,,
TXN-101525,2026-09-05,06:50,adjustment,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,,,,0.86,each,60.2,51.77,Bar Storage,C. Romero,,Cycle count correction
TXN-101526,2026-09-05,17:17,stock_out,PRD-6634,Unsalted Butter,Dairy,Butter,Dairy Fresh Cooperative,,,,-4.0,block,122.01,-488.04,Main Kitchen Cooler,L. Kim,,
TXN-101527,2026-09-05,11:36,stock_out,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,,,,-1.06,lb,6.06,-6.42,Main Kitchen Cooler,J. Nguyen,,
TXN-101528,2026-09-05,08:16,transfer,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,,,,1.0,50lb bag,21.86,21.86,Prep Station Fridge,R. Patel,,Transferred to Prep Station Fridge
TXN-101529,2026-09-05,16:08,stock_out,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-10.41,gal,4.36,-45.39,Main Kitchen Cooler,L. Kim,,
TXN-101530,2026-09-05,14:59,stock_out,PRD-3317,Shredded Mozzarella,Dairy,Cheese,Dairy Fresh Cooperative,,,,-1.99,LB,5.51,-10.96,Main Kitchen Cooler,M. Osei,,
TXN-101531,2026-09-05,17:59,waste,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-1.0,case (12x750ml),95.96,-95.96,Bar Storage,M. Osei,,Expired
TXN-101532,2026-09-05,17:14,stock_in,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,PO-40802,INV-58478,LOT-260905-23,3.0,CASE,29.5,88.5,Main Kitchen Cooler,J. Nguyen,2026-09-19,
TXN-101533,2026-09-05,11:33,adjustment,PRD-1103,"Jumbo Shrimp, Peeled",Seafood,Shellfish,Harborline Seafood Distributors,,,,-1.42,LB,14.53,-20.63,Main Kitchen Cooler,L. Kim,,Recount after audit
TXN-101534,2026-09-05,08:00,waste,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,,,,-1.13,lb,6.89,-7.79,Main Kitchen Cooler,D. Alvarez,,Damaged in delivery
TXN-101535,2026-09-05,14:30,transfer,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,,,,1.82,lb,6.42,11.68,Walk-In Freezer,T. Fischer,,Transferred to Main Kitchen Cooler
TXN-101536,2026-09-05,08:05,stock_in,PRD-8803,Kosher Salt,Dry Goods,Seasoning,Pantry Staples Wholesale,PO-40434,INV-58435,LOT-260905-35,3.0,25lb bag,10.92,32.76,Dry Storage Room,D. Alvarez,2029-09-04,
TXN-101537,2026-09-05,18:27,stock_in,BEV-1003,House Red Wine,Beverage,Wine,BevCo Beverage Distribution,PO-40116,INV-58735,LOT-260905-44,4.0,case (12x750ml),93.19,372.76,Bar Storage,L. Kim,2028-09-04,
TXN-101538,2026-09-05,09:11,stock_in,PRD-2209,Yellow Onions,Produce,Root Vegetables,Green Valley Produce Co.,PO-40224,INV-58812,LOT-260905-85,4.0,sack,18.84,75.36,Dry Storage Room,C. Romero,2026-10-05,
TXN-101539,2026-09-05,08:54,stock_out,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,,,,-7.96,lb,6.01,-47.84,Main Kitchen Cooler,L. Kim,,
TXN-101540,2026-09-05,18:49,stock_out,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,,,,-2.0,50lb bag,20.45,-40.9,Dry Storage Room,M. Osei,,
TXN-101541,2026-09-05,08:19,stock_out,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,-4.0,each,3.53,-14.12,Dry Storage Room,T. Fischer,,
TXN-101542,2026-09-05,09:46,stock_out,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,,,,-9.03,lb,6.39,-57.7,Main Kitchen Cooler,L. Kim,,
TXN-101543,2026-09-05,07:19,stock_in,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,PO-40184,INV-58809,LOT-260905-64,38.4,lb,7.19,276.1,Main Kitchen Cooler,,2026-09-10,Short delivery vs PO — see delivery receipt
TXN-101544,2026-09-05,09:40,waste,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-1.0,case,27.94,-27.94,Main Kitchen Cooler,J. Nguyen,,Spoilage
TXN-101545,2026-09-05,20:20,waste,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,,,,-0.53,LB,5.89,-3.12,Main Kitchen Cooler,M. Osei,,Expired
TXN-101546,2026-09-06,08:19,stock_out,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-4.62,gal,4.21,-19.45,Main Kitchen Cooler,C. Romero,,
TXN-101547,2026-09-06,20:44,stock_in,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,PO-40559,INV-58752,LOT-260906-66,8.0,each,59.24,473.92,Bar Storage,,2027-03-05,
TXN-101548,2026-09-06,17:10,adjustment,BEV-1002,Sparkling Water Cans,Beverage,Water,BevCo Beverage Distribution,,,,2.52,case (24ct),13.91,35.05,Bar Storage,D. Alvarez,,System entry error
TXN-101549,2026-09-06,08:53,stock_out,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,-1.0,case,23.56,-23.56,Main Kitchen Cooler,J. Nguyen,,
TXN-101550,2026-09-06,10:47,stock_in,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,PO-40350,INV-58525,LOT-260906-43,2.31,lb,5.51,12.73,Main Kitchen Cooler,,2026-09-08,
TXN-101551,2026-09-06,17:05,stock_out,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,,,,-3.0,case (72ct),60.69,-182.07,Walk-In Freezer,J. Nguyen,,
TXN-101552,2026-09-06,08:30,stock_out,PRD-8803,Kosher Salt,Dry Goods,Seasoning,Pantry Staples Wholesale,,,,-1.0,25lb bag,10.39,-10.39,Dry Storage Room,C. Romero,,
TXN-101553,2026-09-06,20:42,waste,BEV-1002,Sparkling Water Cans,Beverage,Water,BevCo Beverage Distribution,,,,-2.0,case (24ct),14.13,-28.26,Bar Storage,T. Fischer,,Over-prepped
TXN-101554,2026-09-06,07:41,stock_out,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-7.3,gal,3.91,-28.54,Main Kitchen Cooler,T. Fischer,,
TXN-101555,2026-09-06,16:37,transfer,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,5.83,lb,12.54,73.11,Dry Storage Room,J. Nguyen,,Transferred to Prep Station Fridge
TXN-101556,2026-09-06,07:46,transfer,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,,,,2.0,25lb bag,28.45,56.9,Bar Storage,C. Romero,,Transferred to Bar Storage
TXN-101557,2026-09-06,09:41,transfer,PRD-6634,Unsalted Butter,Dairy,Butter,Dairy Fresh Cooperative,,,,2.0,block,124.4,248.8,Walk-In Freezer,L. Kim,,Transferred to Prep Station Fridge
TXN-101558,2026-09-06,16:29,stock_out,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,,,,-11.19,lb,6.79,-75.98,Main Kitchen Cooler,J. Nguyen,,
TXN-101559,2026-09-06,08:55,stock_out,PRD-1103,"Jumbo Shrimp, Peeled",Seafood,Shellfish,Harborline Seafood Distributors,,,,-4.18,lb,15.54,-64.96,Main Kitchen Cooler,L. Kim,,
TXN-101560,2026-09-06,20:55,stock_out,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,-3.0,each,3.45,-10.35,Dry Storage Room,C. Romero,,
TXN-101561,2026-09-06,14:29,stock_out,PRD-6634,Unsalted Butter,Dairy,Butter,Dairy Fresh Cooperative,,,,-3.0,BLOCK,126.71,-380.13,Main Kitchen Cooler,T. Fischer,,
TXN-101562,2026-09-06,13:58,stock_in,PRD-7705,NY Strip Steak,Meat,Beef,Metro Meat & Poultry,PO-40128,INV-58791,LOT-260906-22,21.72,lb,14.49,314.72,Main Kitchen Cooler,J. Nguyen,2026-09-12,
TXN-101563,2026-09-06,06:16,stock_in,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,PO-40802,INV-58576,LOT-260906-76,30.92,gal,4.19,129.55,Main Kitchen Cooler,C. Romero,2026-09-16,
TXN-101564,2026-09-06,09:11,stock_out,PRD-8803,Kosher Salt,Dry Goods,Seasoning,Pantry Staples Wholesale,,,,-2.0,25lb bag,11.06,-22.12,Dry Storage Room,D. Alvarez,,
TXN-101565,2026-09-06,08:19,stock_in,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,PO-40183,INV-58686,LOT-260906-83,10.98,lb,22.1,242.66,Main Kitchen Cooler,M. Osei,2026-09-10,
TXN-101566,2026-09-06,20:05,transfer,PRD-2213,Avocados,Produce,Fruit,Green Valley Produce Co.,,,,1.0,case,37.33,37.33,Walk-In Freezer,J. Nguyen,,Transferred to Main Kitchen Cooler
TXN-101567,2026-09-06,17:32,stock_out,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,,,,-3.3,lb,6.06,-20.0,Main Kitchen Cooler,J. Nguyen,,
TXN-101568,2026-09-07,11:05,stock_out,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,-9.33,LB,12.11,-112.99,Main Kitchen Cooler,R. Patel,,
TXN-101569,2026-09-07,20:43,stock_in,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,PO-40519,INV-58577,LOT-260907-94,37.11,lb,13.85,513.97,Main Kitchen Cooler,J. Nguyen,2026-11-06,Short delivery vs PO — see delivery receipt
TXN-101570,2026-09-07,07:08,stock_out,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,,,,-13.74,lb,5.93,-81.48,Main Kitchen Cooler,C. Romero,,
TXN-101571,2026-09-07,08:12,waste,BEV-1003,House Red Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-2.0,case (12x750ml),99.79,-199.58,Bar Storage,J. Nguyen,,Spoilage
TXN-101572,2026-09-07,16:11,stock_out,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,-7.1,lb,13.68,-97.13,Main Kitchen Cooler,L. Kim,,
TXN-101573,2026-09-07,07:18,stock_in,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,PO-40504,INV-58740,LOT-260907-77,2.86,lb,6.81,19.48,Main Kitchen Cooler,J. Nguyen,2026-09-12,
TXN-101574,2026-09-07,07:01,stock_in,PRD-7706, Duck Breast ,Meat,Poultry,Metro Meat & Poultry,PO-40817,INV-58475,LOT-260907-54,33.92,lb,13.8,468.1,Main Kitchen Cooler,T. Fischer,2026-09-12,
TXN-101575,2026-09-07,14:38,stock_out,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,-5.51,lb,13.48,-74.27,Main Kitchen Cooler,,,
TXN-101576,2026-09-07,08:12,stock_in,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,PO-40434,INV-58652,LOT-260907-56,4.0,case (48ct),27.86,111.44,Dry Storage Room,,2026-09-12,
TXN-101577,2026-09-08,11:59,stock_in,PRD-1103,"Jumbo Shrimp, Peeled",Seafood,Shellfish,Harborline Seafood Distributors,PO-40728,INV-58265,LOT-260908-71,4.04,lb,13.91,56.2,Main Kitchen Cooler,J. Nguyen,2026-09-12,
TXN-101578,2026-09-08,20:37,stock_out,PRD-2209,Yellow Onions,Produce,Root Vegetables,Green Valley Produce Co.,,,,-1.0,sack,17.7,-17.7,Dry Storage Room,J. Nguyen,,
TXN-101579,2026-09-08,08:55,stock_out,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,-1.0,case,26.25,-26.25,Main Kitchen Cooler,T. Fischer,,
TXN-101580,2026-09-08,06:07,stock_in,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,PO-40515,INV-58608,LOT-260908-82,2.64,lb,6.6,17.42,Main Kitchen Cooler,L. Kim,2026-09-13,
TXN-101581,2026-09-08,18:22,stock_out,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,-2.0,each,3.71,-7.42,Dry Storage Room,J. Nguyen,,
TXN-101582,2026-09-08,08:29,waste,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,,,,-1.0,case,13.32,-13.32,Main Kitchen Cooler,C. Romero,,Spoilage
TXN-101583,2026-09-08,18:58,stock_in,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,PO-40335,INV-58202,LOT-260908-67,29.99,lb,22.19,665.48,Main Kitchen Cooler,R. Patel,2026-09-12,
TXN-101584,2026-09-08,18:46,stock_out,PRD-1102,Atlantic Salmon Fillet,Seafood,Finfish,Coastal Farms & Purveyors Ltd.,,,,-10.22,lb,11.16,-114.06,Main Kitchen Cooler,J. Nguyen,,
TXN-101585,2026-09-08,11:05,stock_out,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,,,,-2.0,50LB BAG,20.39,-40.78,Dry Storage Room,R. Patel,,
TXN-101586,2026-09-08,06:52,stock_in,PRD-8801, All-Purpose Flour ,Dry Goods,Baking,Pantry Staples Wholesale,PO-40643,INV-58382,LOT-260908-72,7.0,50LB BAG,21.51,150.57,Dry Storage Room,M. Osei,2027-09-08,
TXN-101587,2026-09-09,20:33,stock_out,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-10.31,gal,4.16,-42.89,Main Kitchen Cooler,T. Fischer,,
TXN-101588,2026-09-09,09:12,stock_out,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,,,,-15.0,lb,6.71,-100.65,Main Kitchen Cooler,L. Kim,,
TXN-101589,2026-09-09,20:27,transfer,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,3.0,each,3.94,11.82,Prep Station Fridge,D. Alvarez,,Transferred to Main Kitchen Cooler
TXN-101590,2026-09-09,06:17,stock_in,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,PO-40418,INV-58438,LOT-260909-90,4.0,CASE (72CT),63.24,252.96,Walk-In Freezer,C. Romero,2026-12-08,Short delivery vs PO — see delivery receipt
TXN-101591,2026-09-09,07:58,stock_out,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,,,,-2.0,each,57.23,-114.46,Bar Storage,T. Fischer,,
TXN-101592,2026-09-09,17:36,stock_in,BEV-1005,"Draft Beer Keg, Lager",Beverage,Beer,BevCo Beverage Distribution,PO-40746,INV-58813,LOT-260909-44,6.0,keg,153.3,919.8,Bar Storage,C. Romero,2026-10-24,Short delivery vs PO — see delivery receipt
TXN-101593,2026-09-09,14:38,stock_in,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,PO-40404,INV-58762,LOT-260909-86,21.07,gal,4.41,92.92,Main Kitchen Cooler,L. Kim,2026-09-19,
TXN-101594,2026-09-09,08:29,stock_out,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,,,,-3.0,case,48.19,-144.57,Main Kitchen Cooler,L. Kim,,
TXN-101595,2026-09-09,10:06,stock_out,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,-1.0,case,24.69,-24.69,Main Kitchen Cooler,D. Alvarez,,
TXN-101596,2026-09-09,10:11,waste,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-1.21,gal,4.33,-5.24,Main Kitchen Cooler,C. Romero,,Damaged in delivery
TXN-101597,2026-09-09,11:51,adjustment,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,,,,-2.91,lb,6.62,-19.26,Main Kitchen Cooler,M. Osei,,System entry error
TXN-101598,2026-09-09,11:03,stock_in,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,PO-40653,INV-58275,LOT-260909-23,5.0,case,14.93,74.65,Main Kitchen Cooler,D. Alvarez,2026-09-14,
TXN-101599,2026-09-09,13:51,stock_in,PRD-7701,"Chicken Breast, Boneless",Meat,Poultry,Metro Meat & Poultry,PO-40818,INV-58868,LOT-260909-88,5.18,lb,4.75,24.6,Main Kitchen Cooler,C. Romero,2026-09-13,
TXN-101600,2026-09-09,11:01,stock_in,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,PO-40740,INV-58701,LOT-260909-47,29.78,lb,6.44,191.78,Main Kitchen Cooler,T. Fischer,2026-09-23,
TXN-101601,2026-09-10,07:48,stock_out,PRD-7704,"Bacon, Sliced",Meat,Pork,Metro Meat & Poultry,,,,-2.24,lb,7.71,-17.27,Main Kitchen Cooler,M. Osei,,
TXN-101602,2026-09-10,09:28,adjustment,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,2.6,each,3.77,9.8,Dry Storage Room,D. Alvarez,,Cycle count correction
TXN-101603,2026-09-10,20:53,stock_out,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,,,,-2.0,CASE (72CT),60.81,-121.62,Walk-In Freezer,C. Romero,,
TXN-101604,2026-09-10,13:57,adjustment,PRD-2209,Yellow Onions,Produce,Root Vegetables,Green Valley Produce Co.,,,,-0.0,sack,19.44,-0.0,Dry Storage Room,M. Osei,,System entry error
TXN-101605,2026-09-10,18:25,stock_out,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-3.0,case,29.48,-88.44,Main Kitchen Cooler,L. Kim,,
TXN-101606,2026-09-10,17:07,stock_out,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,30.35,-60.7,Main Kitchen Cooler,L. Kim,,
TXN-101607,2026-09-10,16:15,transfer,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,,,,1.0,each,63.73,63.73,Walk-In Freezer,L. Kim,,Transferred to Prep Station Fridge
TXN-101608,2026-09-10,20:51,stock_out,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,,,,-3.0,case (48ct),29.14,-87.42,Dry Storage Room,J. Nguyen,,
TXN-101609,2026-09-10,08:53,stock_out,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,,,,-3.0,25lb bag,27.23,-81.69,Dry Storage Room,J. Nguyen,,
TXN-101610,2026-09-10,08:09,stock_out,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,,,,-1.44,lb,5.49,-7.91,Main Kitchen Cooler,C. Romero,,
TXN-101611,2026-09-10,08:52,stock_out,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-3.0,50lb bag,23.62,-70.86,Dry Storage Room,C. Romero,,
TXN-101612,2026-09-10,10:34,stock_in,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,PO-40142,INV-58546,LOT-260910-27,6.0,case,44.76,268.56,Main Kitchen Cooler,M. Osei,2026-10-08,
TXN-101613,2026-09-11,20:04,stock_in,PRD-8807,Dried Penne Pasta,Dry Goods,Grains,Pantry Staples Wholesale,PO-40215,INV-58700,LOT-260911-41,2.0,case (12x1lb),18.45,36.9,Dry Storage Room,M. Osei,2028-09-10,
TXN-101614,2026-09-11,07:14,stock_out,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,-3.59,lb,13.35,-47.93,Main Kitchen Cooler,D. Alvarez,,
TXN-101615,2026-09-11,13:06,stock_out,PRD-7701,"Chicken Breast, Boneless",Meat,Poultry,Metro Meat & Poultry,,,,-6.31,LB,5.07,-31.99,Main Kitchen Cooler,T. Fischer,,
TXN-101616,2026-09-11,11:09,waste,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,,,,-1.46,lb,6.06,-8.85,Main Kitchen Cooler,R. Patel,,Dropped/contaminated
TXN-101617,2026-09-11,14:26,stock_in,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,PO-40873,INV-58858,LOT-260911-71,17.28,lb,5.53,95.56,Main Kitchen Cooler,T. Fischer,2026-09-15,
TXN-101618,2026-09-11,13:34,stock_out,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-4.0,case (12x750ml),93.3,-373.2,Bar Storage,L. Kim,,
TXN-101619,2026-09-11,08:26,stock_in,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,PO-40331,INV-58434,LOT-260911-89,21.64,lb,6.42,138.93,Main Kitchen Cooler,J. Nguyen,2026-09-15,
TXN-101620,2026-09-11,08:44,stock_out,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-4.0,case (12x750ml),88.5,-354.0,Bar Storage,C. Romero,,
TXN-101621,2026-09-11,20:05,stock_out,PRD-2213,Avocados,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,37.02,-74.04,Main Kitchen Cooler,M. Osei,,
TXN-101622,2026-09-11,16:11,stock_out,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,,,,-1.0,case,14.63,-14.63,Main Kitchen Cooler,R. Patel,,
TXN-101623,2026-09-11,07:30,stock_out,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,,,,-1.64,lb,23.16,-37.98,Main Kitchen Cooler,D. Alvarez,,
TXN-101624,2026-09-11,08:26,waste,BEV-1005,"Draft Beer Keg, Lager",Beverage,Beer,BevCo Beverage Distribution,,,,-1.0,keg,142.93,-142.93,Bar Storage,T. Fischer,,Damaged in delivery
TXN-101625,2026-09-11,10:31,stock_out,PRD-8803,Kosher Salt,Dry Goods,Seasoning,Pantry Staples Wholesale,,,,-1.0,25lb bag,10.16,-10.16,Dry Storage Room,T. Fischer,,
TXN-101626,2026-09-11,08:11,adjustment,BEV-1003,House Red Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-2.72,case (12x750ml),102.46,-278.69,Bar Storage,R. Patel,,Recount after audit
TXN-101627,2026-09-11,10:03,stock_out,PRD-8807,Dried Penne Pasta,Dry Goods,Grains,Pantry Staples Wholesale,,,,-2.0,CASE (12X1LB),19.6,-39.2,Dry Storage Room,J. Nguyen,,
TXN-101628,2026-09-12,11:21,stock_out,PRD-8803,Kosher Salt,Dry Goods,Seasoning,Pantry Staples Wholesale,,,,-3.0,25lb bag,10.17,-30.51,Dry Storage Room,R. Patel,,
TXN-101629,2026-09-12,13:51,stock_in,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,PO-40348,INV-58478,LOT-260912-43,5.0,case,46.24,231.2,Main Kitchen Cooler,L. Kim,2026-10-10,
TXN-101630,2026-09-12,06:06,stock_out,PRD-8801, All-Purpose Flour ,Dry Goods,Baking,Pantry Staples Wholesale,,,,-2.0,50lb bag,21.42,-42.84,Dry Storage Room,C. Romero,,
TXN-101631,2026-09-12,07:07,stock_in,PRD-8807,Dried Penne Pasta,Dry Goods,Grains,Pantry Staples Wholesale,PO-40880,INV-58562,LOT-260912-64,2.0,case (12x1lb),19.15,38.3,Dry Storage Room,R. Patel,2028-09-11,
TXN-101632,2026-09-12,07:11,stock_in,PRD-8804,"Olive Oil, Extra Virgin",Dry Goods,Oils,Pantry Staples Wholesale,PO-40194,INV-58481,LOT-260912-74,3.0,case (6x1L),62.49,187.47,Dry Storage Room,L. Kim,2027-09-12,
TXN-101633,2026-09-12,11:37,stock_in,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,PO-40828,INV-58606,LOT-260912-81,5.0,case (12x750ml),88.5,442.5,Bar Storage,J. Nguyen,2028-09-11,
TXN-101634,2026-09-12,08:28,adjustment,PRD-1102,Atlantic Salmon Fillet,Seafood,Finfish,Coastal Farms & Purveyors Ltd.,,,,-2.19,lb,11.64,-25.49,Main Kitchen Cooler,L. Kim,,Recount after audit
TXN-101635,2026-09-12,07:03,stock_out,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-2.0,case,26.21,-52.42,Main Kitchen Cooler,T. Fischer,,
TXN-101636,2026-09-12,17:24,stock_out,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-4.0,50lb bag,24.63,-98.52,Dry Storage Room,R. Patel,,
TXN-101637,2026-09-12,13:11,adjustment,PRD-8803,Kosher Salt,Dry Goods,Seasoning,Pantry Staples Wholesale,,,,-1.14,25lb bag,10.34,-11.79,Dry Storage Room,C. Romero,,System entry error
TXN-101638,2026-09-12,16:27,stock_in,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,PO-40392,INV-58767,LOT-260912-69,11.67,lb,6.1,71.19,Main Kitchen Cooler,M. Osei,2026-09-16,
TXN-101639,2026-09-12,17:28,stock_in,PRD-3317,Shredded Mozzarella,Dairy,Cheese,Dairy Fresh Cooperative,PO-40883,INV-58854,LOT-260912-72,12.85,lb,5.63,72.35,Main Kitchen Cooler,T. Fischer,2026-10-03,
TXN-101640,2026-09-12,08:42,waste,PRD-8805,Canola Oil,Dry Goods,Oils,Pantry Staples Wholesale,,,,-1.0,case (4x1gal),42.95,-42.95,Dry Storage Room,T. Fischer,,Prep trim loss
TXN-101641,2026-09-12,16:10,stock_out,BEV-1005,"Draft Beer Keg, Lager",Beverage,Beer,BevCo Beverage Distribution,,,,-3.0,keg,154.23,-462.69,Bar Storage,M. Osei,,
TXN-101642,2026-09-12,10:15,stock_out,PRD-2208,Roma Tomatoes,Produce,Vegetables,Green Valley Produce Co.,,,,-3.0,case,30.75,-92.25,Main Kitchen Cooler,T. Fischer,,
TXN-101643,2026-09-12,13:32,stock_out,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,,,,-3.0,case,45.05,-135.15,Main Kitchen Cooler,J. Nguyen,,
TXN-101644,2026-09-12,20:44,transfer,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,,,,4.94,lb,22.55,111.4,Dry Storage Room,T. Fischer,,Transferred to Walk-In Freezer
